Line,Timestamp,Passengers,Gone_up,Went_down
11,1543218247,34,1,0
11,1543218285,34,0,0
11,1543218301,35,1,0
11,1543218346,36,1,0
11,1543218392,36,0,0
11,1543218478,40,4,0
11,1543218536,43,3,0
11,1543218602,53,10,0
11,1543218676,53,0,0
11,1543218690,57,4,0
11,1543218901,52,1,6
11,1543218940,38,1,15
11,1543219074,26,4,16
11,1543219137,25,0,1
11,1543219332,29,4,0
11,1543219459,29,0,0
11,1543219538,21,4,12
11,1543219704,22,2,1
11,1543219749,22,1,1
11,1543219796,26,4,0
11,1543219996,26,0,0
11,1543220044,11,0,15
11,1543220107,11,0,0
11,1543220168,7,0,4
11,1543220225,4,0,3
11,1543220291,4,0,0
11,1543220309,4,0,0
11,1543220363,4,0,0
11,1543220400,4,0,0
11,1543220430,0,0,4
11,1543220519,0,0,0
11,1543220553,0,0,0
11,1543220585,0,0,0
11,1543220693,0,0,0
11,1543220727,0,0,0
11,1543220761,0,0,0
11,1543220781,0,0,0
11,1543221142,0,0,0
11,1543221184,0,0,0
11,1543221214,0,0,0
11,1543221267,4,4,0
11,1543221321,4,0,0
11,1543221358,6,2,0
11,1543221435,6,0,0
11,1543221474,8,4,2
11,1543221520,11,3,0
11,1543221568,11,0,0
11,1543221575,12,1,0
11,1543221645,12,0,0
11,1543221666,13,1,0
11,1543221716,13,0,0
11,1543221758,13,1,1
11,1543221825,19,6,0
11,1543221913,19,0,0
11,1543221945,19,0,0
11,1543221951,18,0,1
11,1543222043,20,2,0
11,1543222078,15,1,6
11,1543222500,17,2,0
11,1543222672,18,1,0
11,1543222783,14,0,4
11,1543222895,11,1,4
11,1543223009,2,0,9
11,1543223149,3,2,1
11,1543223235,3,0,0
11,1543223322,3,0,0
11,1543223347,3,0,0
11,1543223382,3,0,0
11,1543223651,2,0,1
11,1543223736,2,0,0
11,1543223770,2,0,0
11,1543223804,2,0,0
11,1543223819,3,1,0
11,1543223860,3,0,0
11,1543223895,3,0,0
11,1543223934,3,0,0
11,1543223956,3,0,0
11,1543223966,3,0,0
11,1543224047,3,0,0
11,1543224140,0,0,3
11,1543224190,0,0,0
11,1543224400,0,0,0
11,1543224611,0,0,0
11,1543224822,0,0,0
11,1543225033,0,0,0
11,1543225244,0,0,0
11,1543225264,1,1,0
11,1543225404,4,3,0
11,1543225558,4,0,0
11,1543225611,5,1,0
11,1543225625,6,1,0
11,1543225694,6,0,0
11,1543225708,6,0,0
11,1543225728,9,3,0
11,1543225782,9,0,0
11,1543225791,13,4,0
11,1543225914,13,0,0
11,1543225987,13,0,0
11,1543226041,13,0,0
11,1543226086,13,0,0
11,1543226096,11,0,2
11,1543226317,10,4,5
11,1543226409,12,4,2
11,1543226545,9,0,3
11,1543226599,9,0,0
11,1543226721,9,0,0
11,1543226795,9,0,0
11,1543226959,12,9,6
11,1543227147,13,2,1
11,1543227170,13,0,0
11,1543227199,13,0,0
11,1543227401,13,0,0
11,1543227417,13,0,0
11,1543227450,13,0,0
11,1543227514,11,0,2
11,1543227576,9,0,2
11,1543227628,8,0,1
11,1543227673,7,0,1
11,1543227748,7,0,0
11,1543227817,6,0,1
11,1543227876,2,0,4
11,1543227945,1,0,1
11,1543228015,0,0,1
11,1543228147,0,0,0
11,1543228182,0,0,0
11,1543228219,0,0,0
11,1543228253,0,0,0
11,1543228271,0,0,0
11,1543228670,0,0,0
11,1543228708,1,1,0
11,1543228762,4,3,0
11,1543228832,4,0,0
11,1543228951,5,1,0
11,1543229008,6,1,0
11,1543229070,9,3,0
11,1543229134,12,3,0
11,1543229194,13,1,0
11,1543229235,14,1,0
11,1543229325,17,3,0
11,1543229414,17,0,0
11,1543229447,19,2,0
11,1543229501,21,2,0
11,1543229562,23,3,1
11,1543229623,25,6,4
11,1543229715,25,0,0
11,1543229768,26,1,0
11,1543229801,27,2,1
11,1543229905,26,2,3
11,1543229948,26,2,2
11,1543230197,24,5,7
11,1543230290,22,1,3
11,1543230401,19,0,3
11,1543230470,19,1,1
11,1543230589,18,3,4
11,1543230823,28,12,2
11,1543230925,29,7,6
11,1543231091,29,0,0
11,1543231144,27,1,3
11,1543231154,30,3,0
11,1543231231,30,0,0
11,1543231333,29,0,1
11,1543231369,28,0,1
11,1543231423,25,0,3
11,1543231470,25,0,0
11,1543231519,24,0,1
11,1543231577,19,0,5
11,1543231652,17,0,2
11,1543231711,12,0,5
11,1543231727,11,0,1
11,1543231839,8,0,3
11,1543232012,4,1,5
11,1543232071,3,0,1
11,1543232119,1,0,2
11,1543232167,1,0,0
11,1543232215,1,0,0
11,1543232263,0,0,1
11,1543232311,6,6,0
11,1543232345,6,0,0
11,1543232492,6,0,0
11,1543232653,5,0,1
11,1543232694,6,1,0
11,1543232746,6,0,0
11,1543232836,6,0,0
11,1543232846,6,0,0
11,1543232892,6,0,0
11,1543232916,6,0,0
11,1543232926,8,2,0
11,1543233051,9,1,0
11,1543233115,11,2,0
11,1543233192,12,1,0
11,1543233276,12,0,0
11,1543233327,12,0,0
11,1543233605,14,5,3
11,1543233679,20,7,1
11,1543233867,26,7,1
11,1543233934,28,2,0
11,1543234005,28,0,0
11,1543234018,28,1,1
11,1543234233,19,3,12
11,1543234467,21,2,0
11,1543234516,21,2,2
11,1543234567,20,1,2
11,1543234704,19,0,1
11,1543234741,21,2,0
11,1543234799,21,0,0
11,1543234860,17,1,5
11,1543234916,16,0,1
11,1543234970,11,0,5
11,1543235012,9,0,2
11,1543235079,8,0,1
11,1543235130,8,0,0
11,1543235151,6,0,2
11,1543235219,4,0,2
11,1543235280,3,0,1
11,1543235372,3,0,0
11,1543235400,3,0,0
11,1543235427,1,0,2
11,1543235479,0,0,1
11,1543235517,0,0,0
11,1543235780,0,0,0
11,1543235820,0,0,0
11,1543235844,0,0,0
11,1543235880,0,0,0
11,1543235984,5,5,0
11,1543236059,5,0,0
11,1543236111,5,0,0
11,1543236123,7,2,0
11,1543236184,7,0,0
11,1543236194,8,1,0
11,1543236257,9,1,0
11,1543236329,9,0,0
11,1543236359,9,0,0
11,1543236387,9,0,0
11,1543236431,10,1,0
11,1543236480,12,2,0
11,1543236575,12,0,0
11,1543236606,18,6,0
11,1543236658,18,0,0
11,1543236756,17,0,1
11,1543236797,18,2,1
11,1543237070,21,10,7
11,1543237158,23,2,0
11,1543237304,25,2,0
11,1543237365,25,1,1
11,1543237473,20,1,6
11,1543237645,21,6,5
11,1543238110,25,5,1
11,1543238311,28,3,0
11,1543238337,25,0,3
11,1543238346,22,0,3
11,1543238400,22,0,0
11,1543238463,21,0,1
11,1543238498,19,0,2
11,1543238557,13,0,6
11,1543238606,12,0,1
11,1543238654,10,0,2
11,1543238707,9,0,1
11,1543238763,7,0,2
11,1543238819,7,0,0
11,1543238833,7,0,0
11,1543238915,7,0,0
11,1543239019,5,3,5
11,1543239080,5,0,0
11,1543239153,2,0,3
11,1543239227,2,0,0
11,1543239301,2,0,0
11,1543239375,0,0,2
11,1543239449,1,1,0
11,1543239474,15,14,0
11,1543239595,18,3,0
11,1543239745,18,0,0
11,1543239757,18,1,1
11,1543239810,18,0,0
11,1543239849,20,2,0
11,1543239858,20,0,0
11,1543239907,23,3,0
11,1543239964,26,3,0
11,1543239973,26,0,0
11,1543240096,27,1,0
11,1543240157,28,1,0
11,1543240212,30,2,0
11,1543240286,30,0,0
11,1543240304,30,0,0
11,1543240471,25,5,10
11,1543240517,24,4,5
11,1543240655,29,5,0
11,1543240727,29,1,1
11,1543240787,32,4,1
11,1543240834,32,0,0
11,1543241051,28,6,10
11,1543241239,28,0,0
11,1543241252,25,0,3
11,1543241314,25,0,0
11,1543241376,25,0,0
11,1543241395,25,4,4
11,1543241453,25,0,0
11,1543241509,23,0,2
11,1543241562,22,0,1
11,1543241612,21,0,1
11,1543241654,20,0,1
11,1543241695,18,0,2
11,1543241776,14,0,4
11,1543241828,10,0,4
11,1543241896,3,0,7
11,1543241975,3,0,0
11,1543242068,3,0,0
11,1543242099,2,0,1
11,1543242157,2,0,0
11,1543242189,2,0,0
11,1543242208,0,0,2
11,1543242702,5,5,0
11,1543242739,5,0,0
11,1543242762,5,0,0
11,1543242799,5,0,0
11,1543242863,5,0,0
11,1543242903,8,3,0
11,1543242949,10,2,0
11,1543242962,11,1,0
11,1543243011,13,2,0
11,1543243049,13,0,0
11,1543243099,13,0,0
11,1543243170,13,0,0
11,1543243194,13,0,0
11,1543243215,17,4,0
11,1543243278,22,5,0
11,1543243343,24,2,0
11,1543243432,24,0,0
11,1543243458,25,1,0
11,1543243498,26,1,0
11,1543243597,26,0,0
11,1543243609,24,0,2
11,1543243833,23,4,5
11,1543243914,23,2,2
11,1543243971,24,1,0
11,1543244033,20,0,4
11,1543244073,18,1,3
11,1543244198,14,0,4
11,1543244307,14,2,2
11,1543244503,14,0,0
11,1543244550,12,0,2
11,1543244557,12,1,1
11,1543244623,12,0,0
11,1543244709,12,0,0
11,1543244723,12,0,0
11,1543244757,12,0,0
11,1543244779,12,0,0
11,1543244801,11,0,1
11,1543244861,11,0,0
11,1543244895,10,0,1
11,1543244950,9,0,1
11,1543244999,9,0,0
11,1543245099,9,0,0
11,1543245239,4,0,5
11,1543245289,4,1,1
11,1543245345,3,0,1
11,1543245402,0,0,3
11,1543245441,0,0,0
11,1543245458,0,0,0
11,1543246524,1,1,0
11,1543246558,10,9,0
11,1543246704,10,0,0
11,1543246837,10,0,0
11,1543246893,11,1,0
11,1543246919,12,1,0
11,1543246953,12,0,0
11,1543246991,14,2,0
11,1543247044,14,0,0
11,1543247073,14,0,0
11,1543247083,15,1,0
11,1543247188,17,2,0
11,1543247530,18,1,0
11,1543247594,19,1,0
11,1543247642,19,1,1
11,1543247695,19,1,1
11,1543247930,18,4,5
11,1543248024,28,14,4
11,1543248145,31,9,6
11,1543248195,33,3,1
11,1543248383,34,2,1
11,1543248429,33,2,3
11,1543248592,25,9,17
11,1543248758,28,4,1
11,1543248809,31,5,2
11,1543248859,30,2,3
11,1543249062,29,1,2
11,1543249114,33,4,0
11,1543249186,34,1,0
11,1543249257,31,1,4
11,1543249326,29,0,2
11,1543249379,25,0,4
11,1543249416,24,0,1
11,1543249496,24,0,0
11,1543249544,21,0,3
11,1543249613,18,3,6
11,1543249677,14,0,4
11,1543249747,12,0,2
11,1543249798,10,2,4
11,1543249894,10,0,0
11,1543249937,6,0,4
11,1543249991,3,0,3
11,1543250037,0,0,3
11,1543250233,2,2,0
11,1543250262,3,1,0
11,1543250309,4,1,0
11,1543250372,4,0,0
11,1543250400,4,0,0
11,1543250436,2,0,2
11,1543250492,3,2,1
11,1543250545,6,3,0
11,1543250602,6,0,0
11,1543250632,6,0,0
11,1543250638,6,0,0
11,1543250701,7,1,0
11,1543250721,8,1,0
11,1543250768,9,1,0
11,1543250836,13,4,0
11,1543250910,27,14,0
11,1543251006,21,0,6
11,1543251040,19,0,2
11,1543251082,19,0,0
11,1543251170,17,1,3
11,1543251218,15,2,4
11,1543251607,25,16,6
11,1543251715,26,1,0
11,1543251827,26,1,1
11,1543251917,25,0,1
11,1543251959,24,2,3
11,1543252102,22,2,4
11,1543252232,21,3,4
11,1543252400,23,4,2
11,1543252446,24,2,1
11,1543252464,24,0,0
11,1543252677,23,0,1
11,1543252800,21,0,2
11,1543252876,19,0,2
11,1543252924,18,0,1
11,1543252984,18,0,0
11,1543253006,17,0,1
11,1543253066,17,0,0
11,1543253097,17,0,0
11,1543253147,17,0,0
11,1543253200,16,0,1
11,1543253310,18,4,2
11,1543253492,0,0,18
11,1543253550,0,0,0
11,1543253578,0,0,0
11,1543253598,0,0,0
11,1543253655,0,0,0
11,1543253673,0,0,0
11,1543253733,7,7,0
11,1543253763,7,0,0
11,1543253963,18,11,0
11,1543254148,18,0,0
11,1543254173,18,0,0
11,1543254199,18,0,0
11,1543254243,18,0,0
11,1543254259,18,0,0
11,1543254283,18,0,0
11,1543254304,19,1,0
11,1543254344,24,5,0
11,1543254509,25,1,0
11,1543254841,25,0,0
11,1543254879,25,0,0
11,1543254973,25,0,0
11,1543254979,19,0,6
11,1543255194,22,3,0
11,1543255262,24,4,2
11,1543255451,27,3,0
11,1543255533,27,0,0
11,1543255641,28,2,1
11,1543255690,20,0,8
11,1543255844,13,4,11
11,1543256005,13,0,0
11,1543256027,13,0,0
11,1543256117,13,0,0
11,1543256187,12,0,1
11,1543256223,12,0,0
11,1543256278,12,0,0
11,1543256333,12,0,0
11,1543256399,12,0,0
11,1543256422,11,0,1
11,1543256468,11,0,0
11,1543256517,12,1,0
11,1543256595,12,0,0
11,1543256618,10,0,2
11,1543256681,8,0,2
11,1543256759,8,0,0
11,1543256781,5,0,3
11,1543256919,5,0,0
11,1543256947,3,0,2
11,1543257000,2,0,1
11,1543257052,0,0,2
11,1543257416,0,0,0
11,1543257468,0,0,0
11,1543257498,0,0,0
11,1543257537,0,0,0
11,1543257658,0,0,0
11,1543257700,0,0,0
11,1543257731,3,3,0
11,1543257800,3,0,0
11,1543257830,3,0,0
11,1543257849,3,0,0
11,1543257862,3,0,0
11,1543257908,3,0,0
11,1543257939,3,0,0
11,1543257963,3,0,0
11,1543258015,3,0,0
11,1543258071,3,0,0
11,1543258127,3,0,0
11,1543258160,3,0,0
11,1543258171,3,0,0
11,1543258303,3,0,0
11,1543258325,3,0,0
11,1543258574,8,7,2
11,1543258774,8,0,0
11,1543258844,7,0,1
11,1543258954,8,1,0
11,1543258973,12,4,0
11,1543259163,10,1,3
11,1543259275,10,0,0
11,1543259396,11,1,0
11,1543259429,11,0,0
11,1543259441,9,0,2
11,1543259670,10,3,2
11,1543259871,11,1,0
11,1543259938,12,1,0
11,1543259968,11,0,1
11,1543260018,11,0,0
11,1543260046,10,0,1
11,1543260072,11,2,1
11,1543260146,10,0,1
11,1543260192,8,0,2
11,1543260231,7,0,1
11,1543260348,5,0,2
11,1543260480,2,0,3
11,1543260527,0,0,2
11,1543260613,0,0,0
11,1543260699,0,0,0
11,1543260785,0,0,0
11,1543260871,0,0,0
11,1543260957,1,1,0
11,1543260989,6,5,0
11,1543261149,6,0,0
11,1543261299,6,0,0
11,1543261324,6,0,0
11,1543261350,6,0,0
11,1543261397,6,0,0
11,1543261414,6,0,0
11,1543261440,6,0,0
11,1543261472,6,0,0
11,1543261495,6,0,0
11,1543261562,6,0,0
11,1543261676,6,0,0
11,1543261740,7,1,0
11,1543261795,7,1,1
11,1543261907,7,0,0
11,1543262090,8,2,1
11,1543262163,11,3,0
11,1543262373,12,2,1
11,1543262439,12,0,0
11,1543262540,12,0,0
11,1543262614,17,5,0
11,1543262712,24,9,2
11,1543262863,24,0,0
11,1543262874,26,2,0
11,1543262919,25,2,3
11,1543263050,25,0,0
11,1543263067,25,0,0
11,1543263100,21,0,4
11,1543263167,21,0,0
11,1543263225,20,0,1
11,1543263279,16,1,5
11,1543263325,14,0,2
11,1543263398,13,0,1
11,1543263489,13,0,0
11,1543263563,9,0,4
11,1543263633,5,0,4
11,1543263698,1,0,4
11,1543263755,1,0,0
11,1543264008,0,0,1
11,1543264082,0,0,0
11,1543264163,0,0,0
11,1543264247,0,0,0
11,1543264448,1,1,0
11,1543264496,1,0,0
11,1543264554,2,1,0
11,1543264578,2,0,0
11,1543264606,2,0,0
11,1543264639,2,0,0
11,1543264652,2,0,0
11,1543264695,2,0,0
11,1543264725,2,0,0
11,1543264748,2,0,0
11,1543264798,2,0,0
11,1543264835,2,0,0
11,1543264889,2,0,0
11,1543264918,2,0,0
11,1543264927,2,0,0
11,1543265031,2,0,0
11,1543265072,3,1,0
11,1543265257,3,1,1
11,1543265350,3,0,0
11,1543265401,3,0,0
11,1543265541,3,0,0
11,1543265581,3,0,0
11,1543265668,3,0,0
11,1543265740,0,0,3
